price,accommodates,bedrooms,beds,latitude,longitude,city,host_is_superhost,host_identity_verified,host_response_time,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label,value_category
175.0,1,1.0,2.0,37.7541,-122.50854,San Francisco,0.0,1.0,within an hour,1.0,1,30,185,0,0,0,0,2.0,175.0,116.66666666666669,False,True,False,40,0.0393230212936922,0.0167738047408597,91,Fair_Value
160.0,2,1.0,1.0,37.74033,-122.47144,San Francisco,0.0,1.0,within an hour,1.0,1,30,1125,25,55,85,359,1.0,160.0,160.0,True,False,False,18,0.2372940940136601,0.006578947368421,97,Fair_Value
175.0,2,1.0,2.0,37.74797,-122.41111,San Francisco,1.0,1.0,within an hour,1.0,0,3,28,11,33,37,296,2.0,175.0,175.0,True,False,False,12,0.0419847328244274,0.013057452792286,9,Fair_Value
413.0,10,3.0,4.0,37.80109,-122.41385,San Francisco,0.0,1.0,within a few hours,1.0,0,2,60,15,35,65,245,1.3333333333333333,137.66666666666666,165.2,True,False,False,10,0.1206307754118119,0.008738449176376,108,Poor_Value
85.0,4,2.0,2.0,37.72369,-122.42865,San Francisco,1.0,1.0,within an hour,1.0,0,2,28,14,14,32,111,1.0,42.5,85.0,False,True,False,37,0.0874849337083165,0.0080353555644837,40,Excellent_Value
235.0,5,3.0,4.0,37.755123138427734,-122.3990478515625,San Francisco,0.0,1.0,within a few hours,1.0,0,5,28,7,11,29,266,1.3333333333333333,78.33333333333333,117.5,True,False,False,18,0.2372940940136601,0.0068802732020891,99,Poor_Value
130.0,2,1.0,1.0,37.75884,-122.42232,San Francisco,1.0,1.0,within an hour,1.0,0,30,200,0,29,59,239,1.0,130.0,130.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69,Excellent_Value
194.0,2,1.0,1.0,37.72833,-122.44125,San Francisco,0.0,1.0,within an hour,1.0,0,4,25,9,29,51,303,1.0,194.0,194.0,True,False,False,18,0.2372940940136601,0.0067798312575331,89,Fair_Value
145.0,4,1.0,2.0,37.77988,-122.48488,San Francisco,1.0,1.0,within an hour,1.0,0,3,90,5,20,50,325,2.0,145.0,145.0,True,False,False,18,0.2372940940136601,0.0093411008437123,90,Fair_Value
220.0,2,1.0,1.0,37.77252,-122.43846,San Francisco,0.0,1.0,within an hour,1.0,0,365,1125,29,59,89,364,1.0,220.0,220.0,True,False,False,18,0.2372940940136601,0.0124045801526717,48,Poor_Value
175.0,2,1.0,2.0,37.80489,-122.43746,San Francisco,0.0,1.0,within a few hours,1.0,0,3,7,6,8,10,10,2.0,175.0,175.0,True,False,False,12,0.0419847328244274,0.0154178384893531,64,Fair_Value
116.0,2,1.0,1.0,37.801,-122.42436,San Francisco,0.0,1.0,within an hour,1.0,0,31,31,0,0,9,99,1.0,116.0,116.0,True,False,False,18,0.2372940940136601,0.008738449176376,108,Excellent_Value
87.0,1,1.0,1.0,37.73852,-122.39215,San Francisco,0.0,1.0,within a few hours,1.0,0,30,45,28,58,88,88,1.0,87.0,58.0,False,True,False,40,0.0393230212936922,0.0074829248694254,8,Excellent_Value
405.0,8,4.0,6.0,37.73466,-122.41694,San Francisco,0.0,1.0,within a few hours,1.0,1,4,28,3,21,27,159,1.5,101.25,162.0,True,False,False,14,0.2494977902772197,0.013057452792286,9,Poor_Value
140.0,2,1.0,1.0,37.75714,-122.43419,San Francisco,1.0,1.0,within a few hours,0.9,0,30,364,0,25,55,330,1.0,140.0,140.0,True,False,False,12,0.0419847328244274,0.0138107673764564,14,Excellent_Value
82.0,2,1.0,1.0,37.77458040508059,-122.48162285353276,San Francisco,0.0,1.0,within an hour,1.0,0,2,28,1,4,11,97,1.0,82.0,82.0,True,False,False,12,0.0419847328244274,0.0093411008437123,90,Excellent_Value
114.0,2,1.0,1.0,37.74402,-122.43729,San Francisco,1.0,1.0,within a few hours,1.0,0,4,27,2,11,26,26,1.0,114.0,114.0,True,False,False,12,0.0419847328244274,0.0116512655685014,77,Excellent_Value
475.0,6,3.0,3.0,37.77689,-122.45594,San Francisco,0.0,1.0,within a few hours,1.0,0,3,1125,0,5,5,5,1.0,158.33333333333334,237.5,True,False,False,14,0.2494977902772197,0.0095419847328244,50,Poor_Value
84.0,2,2.0,2.0,37.74403,-122.41755,San Francisco,1.0,1.0,within an hour,1.0,0,4,12,2,9,39,129,1.0,42.0,84.0,False,True,False,37,0.0874849337083165,0.013057452792286,9,Excellent_Value
85.0,1,1.0,1.0,37.73218,-122.43726,San Francisco,1.0,1.0,within a day,1.0,0,2,5,3,11,41,316,1.0,85.0,85.0,False,True,False,37,0.0874849337083165,0.0067798312575331,89,Excellent_Value
448.0,4,2.0,3.0,37.76829,-122.43968,San Francisco,0.0,0.0,within a day,1.0,0,30,100,0,0,29,304,1.5,224.0,224.0,True,False,False,8,0.0071815990357573,0.0124045801526717,48,Poor_Value
148.0,4,2.0,2.0,37.76459,-122.45483,San Francisco,0.0,1.0,within an hour,1.0,1,30,365,0,0,0,173,1.0,74.0,148.0,True,False,False,20,0.0095419847328244,0.0073322619525914,51,Fair_Value
175.0,4,2.0,2.0,37.77082,-122.43052,San Francisco,0.0,1.0,within an hour,1.0,0,6,360,0,0,0,0,1.0,87.5,87.5,True,False,False,10,0.1206307754118119,0.0242567296102852,135,Fair_Value
68.0,2,1.0,2.0,37.77547,-122.48116,San Francisco,0.0,1.0,within an hour,1.0,0,2,25,4,8,27,111,2.0,68.0,68.0,True,False,False,12,0.0419847328244274,0.0093411008437123,90,Excellent_Value
324.0,5,2.0,4.0,37.79769,-122.41155,San Francisco,1.0,1.0,within an hour,1.0,0,7,30,22,52,82,357,2.0,162.0,324.0,True,False,False,18,0.2372940940136601,0.008738449176376,108,Poor_Value
86.0,1,1.0,1.0,37.75594,-122.41105,San Francisco,0.0,1.0,within a few hours,1.0,1,30,120,0,0,12,192,1.0,86.0,86.0,False,True,False,37,0.0874849337083165,0.0269184411410204,69,Excellent_Value
115.0,2,1.0,1.0,37.7699,-122.42917,San Francisco,1.0,1.0,within an hour,1.0,0,5,30,2,13,43,318,1.0,115.0,76.66666666666667,False,True,False,30,0.0137103254319003,0.0242567296102852,135,Excellent_Value
175.0,6,3.0,2.0,37.74290825933617,-122.42825024439,San Francisco,1.0,1.0,within an hour,1.0,0,2,21,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0116512655685014,77,Fair_Value
130.0,3,2.0,2.0,37.78239,-122.41833,San Francisco,1.0,1.0,within an hour,1.0,0,55,365,30,60,90,122,1.0,65.0,130.0,True,False,False,18,0.2372940940136601,0.06046605062274,29,Excellent_Value
165.0,4,1.0,1.0,37.78097,-122.40628,San Francisco,1.0,1.0,within an hour,1.0,0,30,365,14,44,74,74,1.0,165.0,165.0,True,False,False,10,0.1206307754118119,0.0296805946163117,118,Fair_Value
135.0,2,1.0,1.0,37.73932,-122.43337,San Francisco,0.0,1.0,within an hour,1.0,0,30,185,0,12,42,317,1.0,135.0,135.0,True,False,False,18,0.2372940940136601,0.002360385697067,44,Excellent_Value
128.0,6,1.0,1.0,37.73175,-122.44106,San Francisco,0.0,1.0,within an hour,1.0,0,1,21,30,60,90,180,1.0,128.0,128.0,False,True,False,40,0.0393230212936922,0.0067798312575331,89,Excellent_Value
99.0,4,1.0,2.0,37.74584,-122.42412,San Francisco,0.0,1.0,within a day,1.0,0,30,200,15,17,18,107,2.0,99.0,99.0,True,False,False,18,0.2372940940136601,0.013057452792286,9,Excellent_Value
182.0,3,1.0,1.0,37.74762,-122.41584,San Francisco,0.0,1.0,within an hour,1.0,0,4,14,0,0,0,179,1.0,182.0,182.0,True,False,False,10,0.1206307754118119,0.013057452792286,9,Fair_Value
79.0,2,1.0,1.0,37.74189,-122.41902,San Francisco,1.0,1.0,within an hour,1.0,1,3,25,12,34,64,127,1.0,79.0,79.0,False,True,False,37,0.0874849337083165,0.013057452792286,9,Excellent_Value
95.0,2,1.0,1.0,37.74444,-122.40408,San Francisco,0.0,1.0,within an hour,1.0,0,3,7,1,10,37,211,1.0,95.0,95.0,False,True,False,37,0.0874849337083165,0.0074829248694254,8,Excellent_Value
216.0,5,2.0,4.0,37.7562,-122.40944,San Francisco,0.0,1.0,within a day,0.8,0,7,28,6,6,30,291,2.0,108.0,144.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69,Poor_Value
81.0,2,1.0,1.0,37.75292,-122.4186,San Francisco,1.0,1.0,within an hour,1.0,0,2,27,9,34,64,339,1.0,81.0,81.0,False,True,False,35,0.004419445560466,0.0269184411410204,69,Excellent_Value
175.0,6,2.0,2.0,37.75502,-122.41889,San Francisco,1.0,1.0,within an hour,1.0,0,7,30,0,0,0,0,1.0,87.5,87.5,True,False,False,14,0.2494977902772197,0.0269184411410204,69,Fair_Value
148.0,4,2.0,2.0,37.76618,-122.45311,San Francisco,0.0,1.0,within an hour,1.0,0,30,365,0,0,0,173,1.0,74.0,148.0,True,False,False,18,0.2372940940136601,0.0073322619525914,51,Fair_Value
157.0,2,1.0,1.0,37.77426,-122.45376,San Francisco,1.0,1.0,within an hour,1.0,0,4,14,2,3,14,174,1.0,157.0,157.0,True,False,False,12,0.0419847328244274,0.0124045801526717,48,Fair_Value
240.0,5,2.0,0.0,37.79156,-122.44492,San Francisco,0.0,0.0,within an hour,1.0,0,30,60,1,28,58,148,0.0,120.0,96.0,True,False,False,18,0.2372940940136601,0.0075331458417034,93,Poor_Value
175.0,6,3.0,2.0,37.75757,-122.42693,San Francisco,1.0,1.0,within an hour,1.0,0,3,70,0,0,0,0,0.6666666666666666,58.333333333333336,70.0,True,False,False,14,0.2494977902772197,0.0138107673764564,14,Fair_Value
406.0,4,2.0,2.0,37.76497,-122.39798,San Francisco,1.0,1.0,within a few hours,1.0,0,4,120,9,29,30,273,1.0,203.0,203.0,True,False,False,18,0.2372940940136601,0.0068802732020891,99,Poor_Value
175.0,4,2.0,2.0,37.76196,-122.41361,San Francisco,0.0,1.0,a few days or more,0.0,0,30,180,0,0,0,0,1.0,87.5,116.66666666666669,True,False,False,16,0.0068300522298111,0.0269184411410204,69,Fair_Value
79.0,2,1.0,1.0,37.73993,-122.4686,San Francisco,1.0,1.0,within a few hours,0.97,0,2,26,0,1,15,102,1.0,79.0,79.0,True,False,False,12,0.0419847328244274,0.0045701084773001,134,Excellent_Value
162.0,2,1.0,2.0,37.77739,-122.46161,San Francisco,1.0,1.0,within an hour,1.0,0,3,29,2,21,41,210,2.0,162.0,162.0,True,False,False,12,0.0419847328244274,0.0095419847328244,50,Fair_Value
198.0,5,1.0,1.0,37.7527,-122.43294,San Francisco,0.0,1.0,within an hour,1.0,0,30,360,9,39,69,344,1.0,198.0,198.0,True,False,False,18,0.2372940940136601,0.0116512655685014,77,Poor_Value
159.0,2,1.0,1.0,37.74988,-122.4355,San Francisco,1.0,1.0,within an hour,1.0,0,3,14,6,12,32,281,1.0,159.0,159.0,True,False,False,12,0.0419847328244274,0.0116512655685014,77,Fair_Value
238.0,7,2.0,3.0,37.75277,-122.43517,San Francisco,0.0,1.0,within an hour,1.0,0,30,360,21,51,81,356,1.5,119.0,238.0,True,False,False,14,0.2494977902772197,0.0116512655685014,77,Poor_Value
312.0,3,1.0,2.0,37.78972,-122.43086,San Francisco,0.0,1.0,within an hour,1.0,0,31,1125,0,0,0,185,2.0,312.0,312.0,True,False,False,16,0.0068300522298111,0.0075331458417034,93,Poor_Value
337.0,6,2.0,3.0,37.80074,-122.41048,San Francisco,1.0,1.0,within a day,1.0,0,30,180,0,0,29,92,1.5,168.5,337.0,True,False,False,18,0.2372940940136601,0.0116010445962233,79,Poor_Value
340.0,5,2.0,4.0,37.80592,-122.41902,San Francisco,0.0,0.0,within an hour,1.0,1,3,270,11,19,42,296,2.0,170.0,340.0,True,False,False,12,0.0419847328244274,0.008738449176376,108,Poor_Value
500.0,2,1.0,1.0,37.79492,-122.40312,San Francisco,0.0,1.0,within an hour,1.0,1,30,60,30,60,90,365,1.0,500.0,500.0,False,True,False,37,0.0874849337083165,0.0132583366813981,41,Poor_Value
600.0,2,1.0,1.0,37.79495,-122.40515,San Francisco,0.0,1.0,within an hour,1.0,0,30,60,30,60,90,365,1.0,600.0,600.0,False,True,False,37,0.0874849337083165,0.0082864604258738,15,Poor_Value
186.0,5,1.0,3.0,37.77234,-122.44622,San Francisco,1.0,1.0,within a few hours,1.0,1,30,1125,27,27,40,210,3.0,186.0,186.0,True,False,False,12,0.0419847328244274,0.0124045801526717,48,Fair_Value
147.0,3,1.0,2.0,37.80304,-122.44187,San Francisco,1.0,1.0,within a day,1.0,0,30,180,0,0,0,243,2.0,147.0,147.0,True,False,False,18,0.2372940940136601,0.0154178384893531,64,Fair_Value
357.0,8,3.0,5.0,37.74412,-122.45273,San Francisco,0.0,1.0,within a day,1.0,0,2,365,0,0,0,243,1.6666666666666667,119.0,178.5,True,False,False,14,0.2494977902772197,0.0045701084773001,134,Poor_Value
101.0,2,1.0,1.0,37.75796,-122.40913,San Francisco,0.0,1.0,within a few hours,1.0,0,2,15,6,24,50,140,1.0,101.0,101.0,False,True,False,31,0.0004017677782241,0.0269184411410204,69,Excellent_Value
147.0,2,1.0,1.0,37.76034,-122.42394,San Francisco,1.0,1.0,within an hour,1.0,0,1,28,12,37,67,247,1.0,147.0,73.5,False,True,False,30,0.0137103254319003,0.0269184411410204,69,Fair_Value
175.0,4,2.0,2.0,37.78471,-122.39852,San Francisco,0.0,1.0,within an hour,1.0,0,183,1195,0,0,0,0,1.0,87.5,87.5,True,False,False,18,0.2372940940136601,0.0132583366813981,41,Poor_Value
188.0,2,1.0,2.0,37.76008605957031,-122.43840789794922,San Francisco,1.0,1.0,within an hour,1.0,0,40,270,9,9,9,273,2.0,188.0,188.0,True,False,False,18,0.2372940940136601,0.0138107673764564,14,Fair_Value
150.0,3,1.0,2.0,37.77099,-122.43355,San Francisco,1.0,1.0,within a few hours,1.0,0,3,28,6,18,45,316,2.0,150.0,150.0,True,False,False,12,0.0419847328244274,0.0242567296102852,135,Fair_Value
175.0,2,1.0,2.0,37.78623,-122.39403,San Francisco,1.0,1.0,within an hour,1.0,0,30,32,0,0,0,0,2.0,175.0,116.66666666666669,True,False,False,16,0.0068300522298111,0.0296805946163117,118,Fair_Value
79.0,1,2.0,1.0,37.80013,-122.42542,San Francisco,0.0,1.0,within a few hours,1.0,0,30,90,30,60,61,62,0.5,39.5,79.0,False,True,False,40,0.0393230212936922,0.0154178384893531,64,Excellent_Value
51.0,1,1.0,1.0,37.72979,-122.44791,San Francisco,0.0,1.0,within a few hours,1.0,0,30,120,0,0,0,58,1.0,51.0,51.0,False,True,False,26,0.0009039775010044,0.0067798312575331,89,Excellent_Value
82.0,1,1.0,1.0,37.77094,-122.43078,San Francisco,0.0,1.0,a few days or more,0.4,0,30,60,10,30,60,60,1.0,82.0,41.0,False,True,False,40,0.0393230212936922,0.0242567296102852,135,Excellent_Value
116.0,4,1.0,1.0,37.75868,-122.46912,San Francisco,1.0,1.0,within an hour,1.0,1,2,365,2,14,40,257,1.0,116.0,116.0,True,False,False,18,0.2372940940136601,0.0073322619525914,51,Excellent_Value
450.0,4,2.0,3.0,37.76956,-122.42483,San Francisco,0.0,1.0,within an hour,1.0,0,3,3,3,19,19,19,1.5,225.0,450.0,True,False,False,14,0.2494977902772197,0.0269184411410204,69,Poor_Value
175.0,3,1.0,2.0,37.79644,-122.42546,San Francisco,0.0,1.0,within an hour,1.0,0,200,1125,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0075331458417034,93,Poor_Value
225.0,4,2.0,4.0,37.77028,-122.43156,San Francisco,0.0,1.0,within a few hours,1.0,0,2,29,0,0,4,21,2.0,112.5,225.0,True,False,False,18,0.2372940940136601,0.0242567296102852,135,Poor_Value
133.0,2,1.0,1.0,37.790672,-122.407249,San Francisco,0.0,1.0,within a day,0.88,0,30,1125,0,20,50,140,1.0,133.0,133.0,True,False,False,18,0.2372940940136601,0.0082864604258738,15,Fair_Value
108.0,1,1.0,1.0,37.76121,-122.41922,San Francisco,1.0,0.0,within a few hours,1.0,0,28,60,3,28,50,325,1.0,108.0,108.0,False,True,False,30,0.0137103254319003,0.0269184411410204,69,Excellent_Value
98.0,2,1.0,1.0,37.76728,-122.43866,San Francisco,1.0,1.0,within an hour,1.0,0,2,10,9,37,65,65,1.0,98.0,98.0,False,True,False,40,0.0393230212936922,0.0138107673764564,14,Excellent_Value
395.0,5,3.0,3.0,37.76076,-122.4241,San Francisco,0.0,1.0,within an hour,1.0,1,30,140,21,21,21,125,1.0,131.66666666666666,197.5,True,False,False,10,0.1206307754118119,0.0269184411410204,69,Poor_Value
175.0,1,1.0,2.0,37.77119,-122.42461,San Francisco,0.0,1.0,within an hour,1.0,0,2,28,0,0,0,0,2.0,175.0,116.66666666666669,False,True,False,37,0.0874849337083165,0.0242567296102852,135,Fair_Value
141.0,4,2.0,2.0,37.76354,-122.4673,San Francisco,1.0,0.0,within a few hours,1.0,0,30,1125,0,0,14,128,1.0,70.5,141.0,True,False,False,18,0.2372940940136601,0.0073322619525914,51,Excellent_Value
93.0,1,1.0,1.0,37.80492,-122.41994,San Francisco,1.0,1.0,within an hour,1.0,0,2,30,28,32,62,337,1.0,93.0,93.0,False,True,False,40,0.0393230212936922,0.008738449176376,108,Excellent_Value
243.0,4,2.0,4.0,37.77128,-122.43393,San Francisco,0.0,1.0,within a few hours,1.0,0,2,29,0,0,4,21,2.0,121.5,243.0,True,False,False,18,0.2372940940136601,0.0242567296102852,135,Poor_Value
175.0,2,1.0,1.0,37.7774,-122.42003,San Francisco,0.0,0.0,within a few hours,0.93,0,30,1125,0,0,0,243,1.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.06046605062274,29,Fair_Value
337.0,5,2.0,2.0,37.7577,-122.39958,San Francisco,1.0,1.0,within a few hours,1.0,0,30,1125,6,6,6,251,1.0,168.5,337.0,True,False,False,10,0.1206307754118119,0.0068802732020891,99,Poor_Value
458.0,2,1.0,1.0,37.7568,-122.43698,San Francisco,0.0,1.0,within an hour,1.0,0,90,90,30,60,90,365,1.0,458.0,458.0,True,False,False,18,0.2372940940136601,0.0138107673764564,14,Poor_Value
71.0,2,1.0,2.0,37.75007,-122.41837,San Francisco,1.0,1.0,within an hour,1.0,0,5,28,5,34,64,244,2.0,71.0,71.0,False,True,False,40,0.0393230212936922,0.0269184411410204,69,Excellent_Value
175.0,10,3.0,2.0,37.74332,-122.40942,San Francisco,1.0,1.0,within an hour,1.0,1,3,28,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.013057452792286,9,Fair_Value
290.0,2,1.0,1.0,37.76553,-122.39614,San Francisco,1.0,0.0,within an hour,1.0,0,1,21,15,35,58,328,1.0,290.0,290.0,True,False,False,14,0.2494977902772197,0.0068802732020891,99,Poor_Value
116.0,2,1.0,1.0,37.77025,-122.42193,San Francisco,0.0,1.0,within a few hours,1.0,0,30,365,5,5,7,229,1.0,116.0,116.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69,Excellent_Value
175.0,2,2.0,2.0,37.75741898907212,-122.40616376543828,San Francisco,0.0,1.0,within an hour,1.0,0,30,150,0,0,0,0,1.0,87.5,116.66666666666669,True,False,False,18,0.2372940940136601,0.0269184411410204,69,Fair_Value
250.0,4,1.0,2.0,37.78421,-122.45896,San Francisco,1.0,1.0,within an hour,1.0,1,2,30,13,33,58,323,2.0,250.0,250.0,True,False,False,14,0.2494977902772197,0.0014061872237846,101,Poor_Value
66.0,1,1.0,1.0,37.73457,-122.39348,San Francisco,1.0,1.0,within a day,1.0,0,30,900,13,43,73,348,1.0,66.0,66.0,False,True,False,37,0.0874849337083165,0.0074829248694254,8,Excellent_Value
157.0,2,1.0,1.0,37.77784,-122.39412,San Francisco,1.0,1.0,within an hour,1.0,0,90,600,0,0,0,184,1.0,157.0,78.5,True,False,False,16,0.0068300522298111,0.0296805946163117,118,Fair_Value
133.0,2,1.0,1.0,37.77815,-122.45789,San Francisco,1.0,1.0,within a day,1.0,0,30,120,14,14,14,83,1.0,133.0,133.0,True,False,False,12,0.0419847328244274,0.0095419847328244,50,Excellent_Value
207.0,2,1.0,1.0,37.80017,-122.40334,San Francisco,0.0,0.0,within a day,1.0,0,30,1125,3,33,63,338,1.0,207.0,207.0,True,False,False,18,0.2372940940136601,0.0116010445962233,79,Poor_Value
190.0,2,1.0,1.0,37.76249,-122.40307,San Francisco,1.0,1.0,within an hour,1.0,0,30,180,5,5,5,249,1.0,190.0,190.0,True,False,False,18,0.2372940940136601,0.0068802732020891,99,Fair_Value
53.0,1,1.0,1.0,37.77082,-122.44825,San Francisco,1.0,1.0,within an hour,0.97,0,1,7,7,29,54,327,1.0,53.0,26.5,False,True,False,37,0.0874849337083165,0.0124045801526717,48,Excellent_Value
110.0,2,1.0,1.0,37.75939,-122.50664,San Francisco,1.0,1.0,within an hour,1.0,0,3,9,2,7,28,193,1.0,110.0,110.0,False,True,False,40,0.0393230212936922,0.0167738047408597,91,Excellent_Value
175.0,1,1.0,2.0,37.76138,-122.43853,San Francisco,0.0,1.0,within an hour,1.0,0,30,1125,0,0,0,0,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.0138107673764564,14,Fair_Value
85.0,2,1.0,1.0,37.761097,-122.424545,San Francisco,1.0,1.0,within an hour,1.0,0,1,28,12,30,40,180,1.0,85.0,85.0,False,True,False,30,0.0137103254319003,0.0269184411410204,69,Excellent_Value
175.0,8,3.0,2.0,37.77838,-122.46124,San Francisco,1.0,1.0,within an hour,1.0,0,300,400,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0095419847328244,50,Fair_Value
151.0,2,1.0,2.0,37.77543,-122.40575,San Francisco,0.0,1.0,within an hour,1.0,0,30,1125,30,60,90,365,2.0,151.0,151.0,False,False,True,60,5.02209722780233e-05,0.0296805946163117,118,Fair_Value
313.0,4,2.0,3.0,37.80463,-122.42012,San Francisco,0.0,0.0,within a few hours,1.0,0,2,7,0,0,0,153,1.5,156.5,313.0,True,False,False,18,0.2372940940136601,0.008738449176376,108,Poor_Value
95.0,2,1.0,1.0,37.74372,-122.40828,San Francisco,0.0,1.0,within an hour,1.0,1,30,150,0,0,0,90,1.0,95.0,95.0,True,False,False,18,0.2372940940136601,0.013057452792286,9,Excellent_Value
75.0,2,1.0,1.0,37.75217,-122.40954,San Francisco,0.0,1.0,within an hour,1.0,0,30,1125,0,0,0,184,1.0,75.0,50.0,False,True,False,40,0.0393230212936922,0.0269184411410204,69,Excellent_Value
386.0,5,3.0,3.0,37.7305,-122.45194,San Francisco,1.0,1.0,within an hour,1.0,0,2,29,11,34,54,167,1.0,128.66666666666666,193.0,True,False,False,14,0.2494977902772197,0.0067798312575331,89,Poor_Value
175.0,3,1.0,2.0,37.77245,-122.44948,San Francisco,0.0,1.0,within a day,1.0,0,30,1125,0,0,29,304,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0124045801526717,48,Fair_Value
175.0,2,1.0,2.0,37.77985,-122.40352,San Francisco,0.0,1.0,within an hour,1.0,0,365,730,30,60,90,365,2.0,175.0,116.66666666666669,True,False,False,16,0.0068300522298111,0.0296805946163117,118,Fair_Value
175.0,1,1.0,2.0,37.75629,-122.47907,San Francisco,1.0,1.0,within a few hours,1.0,0,30,360,29,59,89,89,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0167738047408597,91,Fair_Value
175.0,1,1.0,2.0,37.75761,-122.48117,San Francisco,1.0,1.0,within a few hours,1.0,0,30,360,0,0,15,85,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0167738047408597,91,Poor_Value
150.0,2,1.0,1.0,37.78814,-122.46547,San Francisco,0.0,1.0,within a day,0.5,0,30,180,30,48,48,231,1.0,150.0,150.0,True,False,False,18,0.2372940940136601,0.0095419847328244,50,Fair_Value
175.0,5,3.0,2.0,37.78456,-122.44327,San Francisco,0.0,1.0,within a day,1.0,0,30,90,27,57,87,177,0.6666666666666666,58.333333333333336,87.5,True,False,False,18,0.2372940940136601,0.0242567296102852,135,Fair_Value
216.0,4,1.0,2.0,37.7774,-122.50255,San Francisco,0.0,0.0,within an hour,1.0,1,2,21,22,39,69,249,2.0,216.0,216.0,True,False,False,18,0.2372940940136601,0.0093411008437123,90,Poor_Value
201.0,4,2.0,2.0,37.74498,-122.4367,San Francisco,0.0,1.0,within a day,1.0,0,30,1125,0,0,0,30,1.0,100.5,201.0,True,False,False,13,0.0311872237846524,0.0116512655685014,77,Poor_Value
175.0,4,4.0,4.0,37.77827,-122.43053,San Francisco,0.0,1.0,within a day,1.0,0,30,300,4,27,57,103,1.0,43.75,116.66666666666669,True,False,False,18,0.2372940940136601,0.0242567296102852,135,Fair_Value
248.0,2,1.0,1.0,37.785438,-122.4441794,San Francisco,1.0,1.0,within a few hours,1.0,0,4,14,3,20,44,319,1.0,248.0,124.0,True,False,False,14,0.2494977902772197,0.0242567296102852,135,Poor_Value
523.0,7,4.0,4.0,37.74565,-122.41281,San Francisco,0.0,1.0,within a day,1.0,0,6,70,0,0,0,66,1.0,130.75,174.33333333333334,True,False,False,14,0.2494977902772197,0.013057452792286,9,Poor_Value
90.0,4,1.0,2.0,37.77995,-122.40178,San Francisco,0.0,1.0,within an hour,1.0,0,360,360,30,60,90,365,2.0,90.0,90.0,True,False,False,18,0.2372940940136601,0.0296805946163117,118,Excellent_Value
76.0,1,1.0,1.0,37.7435,-122.48473,San Francisco,1.0,1.0,within an hour,0.8,0,30,1125,0,30,60,335,1.0,76.0,76.0,True,False,False,18,0.2372940940136601,0.006578947368421,97,Excellent_Value
