price,accommodates,bedrooms,beds,latitude,longitude,host_is_superhost,host_identity_verified,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label
147.0,2,1.0,1.0,37.74547,-122.42524,1.0,1.0,1.0,0,30,1125,0,0,0,274,1.0,147.0,147.0,True,False,False,18,0.2372940940136601,0.0116512655685014,77
52.0,2,1.0,1.0,32.907642,-117.130737,0.0,0.0,1.0,0,1,60,18,48,78,352,1.0,52.0,52.0,False,True,False,37,0.0874849337083165,0.0103455202892728,68
58.0,1,1.0,1.0,37.76682789280041,-122.45308737168494,1.0,1.0,1.0,0,32,90,29,59,89,269,1.0,58.0,14.5,False,True,False,40,0.0393230212936922,0.0124045801526717,48
110.0,2,1.0,1.0,32.7100285,-117.149821,0.0,1.0,1.0,0,31,365,29,59,89,364,1.0,110.0,110.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
91.0,2,1.0,2.0,37.74333,-122.42094,1.0,1.0,1.0,0,30,180,0,0,21,296,2.0,91.0,91.0,True,False,False,18,0.2372940940136601,0.013057452792286,9
201.0,6,3.0,3.0,32.7439539,-117.2131408,0.0,1.0,1.0,0,4,365,0,0,0,11,1.0,67.0,201.0,True,False,False,14,0.2494977902772197,0.0059762957010847,107
138.0,4,1.0,1.0,32.75664408930233,-117.09043710153604,1.0,1.0,1.0,1,31,365,0,0,2,277,1.0,138.0,138.0,True,False,False,18,0.2372940940136601,0.0021092808356769,122
87.0,2,1.0,1.0,32.70827,-117.15999,1.0,1.0,1.0,0,31,1125,0,0,0,164,1.0,87.0,87.0,True,False,False,10,0.1206307754118119,0.0154680594616311,42
399.0,6,3.0,4.0,37.7890848,-122.4129685,0.0,1.0,1.0,0,2,365,7,26,56,296,1.3333333333333333,133.0,199.5,True,False,False,10,0.1206307754118119,0.06046605062274,29
175.0,4,2.0,2.0,37.76121507017368,-122.44795979406082,0.0,1.0,1.0,0,30,365,0,0,0,0,1.0,87.5,116.66666666666669,True,False,False,14,0.2494977902772197,0.0124045801526717,48
70.0,2,0.0,1.0,32.7113378,-117.160699,0.0,1.0,1.0,1,1,14,16,41,71,316,1.0,113.0,14.0,False,True,False,40,0.0393230212936922,0.0154680594616311,42
88.0,2,0.0,1.0,37.784241322916806,-122.41551794241896,1.0,1.0,1.0,0,31,365,1,20,26,116,1.0,113.0,88.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
595.0,8,4.0,4.0,37.773022983376016,-122.44484202477132,0.0,1.0,0.92,0,30,365,29,59,89,269,1.0,148.75,297.5,True,False,False,18,0.2372940940136601,0.0124045801526717,48
125.0,2,1.0,2.0,37.77257,-122.42509,1.0,1.0,1.0,0,1,14,8,28,29,254,2.0,125.0,125.0,False,True,False,30,0.0137103254319003,0.0242567296102852,135
136.0,1,1.0,1.0,32.7225,-117.16806,0.0,1.0,1.0,0,31,365,30,60,90,365,1.0,136.0,136.75,False,True,False,40,0.0393230212936922,0.0111992768179991,61
309.0,4,2.0,2.0,32.77393,-117.25287,1.0,1.0,1.0,1,3,28,18,46,76,157,1.0,154.5,154.5,True,False,False,10,0.1206307754118119,0.0850743270389714,70
110.0,3,1.0,1.0,32.6404573,-116.9412484,1.0,1.0,1.0,0,2,60,24,54,84,173,1.0,110.0,110.0,True,False,False,12,0.0419847328244274,0.0004519887505022,33
352.0,6,3.0,4.0,37.780287156522945,-122.4558254319724,1.0,1.0,1.0,0,2,29,0,1,1,147,1.3333333333333333,117.33333333333331,176.0,True,False,False,14,0.2494977902772197,0.0095419847328244,50
75.0,2,1.0,1.0,32.714,-117.1598,0.0,1.0,1.0,1,31,365,0,0,0,232,1.0,75.0,75.0,True,False,False,18,0.2372940940136601,0.0154680594616311,42
180.0,4,2.0,2.0,32.96233,-117.18643,0.0,1.0,1.0,0,30,365,11,32,32,186,1.0,90.0,72.0,True,False,False,10,0.1206307754118119,0.0053736440337484,13
127.0,2,1.0,2.0,32.76277,-117.12901,1.0,1.0,1.0,0,5,243,9,39,69,344,2.0,127.0,127.0,True,False,False,17,0.0013057452792286,0.0276717557251908,82
150.0,2,1.0,1.0,32.718638,-117.143365,0.0,1.0,1.0,0,31,120,30,60,90,365,1.0,150.0,150.0,True,False,False,18,0.2372940940136601,0.0120530333467255,3
263.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,1.0,263.0,263.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
112.0,1,1.0,2.0,37.73964,-122.41522,1.0,1.0,1.0,0,30,90,29,59,89,186,2.0,112.0,112.0,True,False,False,12,0.0419847328244274,0.013057452792286,9
402.0,10,4.0,4.0,32.62802,-117.01016,0.0,1.0,1.0,1,2,10,20,50,74,161,1.0,100.5,201.0,True,False,False,14,0.2494977902772197,0.0006528726396143,98
175.0,2,1.0,2.0,37.786229,-122.40817,0.0,1.0,1.0,1,1,365,0,0,0,0,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
77.0,2,0.0,1.0,37.77797321628151,-122.4217013434216,1.0,1.0,0.98,0,2,365,12,28,38,38,1.0,113.0,77.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
50.0,2,1.0,1.0,37.76988,-122.42324,0.0,1.0,1.0,0,365,1125,30,60,90,365,1.0,50.0,10.0,False,True,False,37,0.0874849337083165,0.0269184411410204,69
486.0,7,3.0,4.0,32.7747718,-117.2516768,1.0,1.0,1.0,0,3,1125,30,60,86,357,1.3333333333333333,162.0,138.85714285714286,True,False,False,14,0.2494977902772197,0.0850743270389714,70
516.0,3,1.0,2.0,32.829483,-117.280464,0.0,1.0,1.0,0,7,365,0,0,0,0,2.0,516.0,344.0,True,False,False,14,0.2494977902772197,0.040980313378867,55
176.0,6,2.0,3.0,37.7251,-122.44262,1.0,1.0,1.0,0,2,365,22,52,82,352,1.5,88.0,88.0,True,False,False,14,0.2494977902772197,0.0067798312575331,89
94.0,2,1.0,0.0,32.95804,-117.09084,1.0,1.0,1.0,0,3,28,15,45,74,74,0.0,94.0,94.0,True,False,False,12,0.0419847328244274,0.0009541984732824,109
175.0,2,1.0,2.0,32.86244626199897,-117.2325776244472,1.0,1.0,1.0,0,31,365,4,27,57,57,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0028123744475693,56
142.0,4,2.0,2.0,32.75343,-117.10087,1.0,0.0,1.0,1,3,365,20,50,80,229,1.0,71.0,142.0,True,False,False,21,0.0186319807151466,0.0040176777822418,17
51.0,3,1.0,2.0,32.72898,-117.06496,1.0,1.0,1.0,0,1,14,9,37,67,246,2.0,51.0,51.0,False,True,False,37,0.0874849337083165,0.0026114905584572,38
175.0,6,2.0,2.0,32.76052427071161,-117.25161196646512,1.0,0.0,1.0,0,3,90,16,43,43,180,1.0,87.5,87.5,True,False,False,21,0.0186319807151466,0.0850743270389714,70
63.0,2,0.0,1.0,37.735801901015314,-122.40065587105246,1.0,1.0,0.95,0,2,365,15,42,72,343,1.0,113.0,63.0,False,True,False,37,0.0874849337083165,0.0074829248694254,8
240.0,5,2.0,2.0,37.78536,-122.39508,0.0,1.0,1.0,0,30,1125,0,9,39,314,1.0,120.0,120.0,True,False,False,10,0.1206307754118119,0.0296805946163117,118
205.0,6,2.0,3.0,32.7986692,-117.2572498,1.0,1.0,1.0,1,1,999,6,33,63,316,1.5,102.5,102.5,True,False,False,10,0.1206307754118119,0.049768983527521,92
277.0,6,2.0,2.0,32.62706,-117.08524,0.0,1.0,1.0,0,30,1125,29,59,89,268,1.0,138.5,138.5,True,False,False,14,0.2494977902772197,0.006478505423865,83
175.0,2,1.0,2.0,32.86035772335905,-117.23385148962588,1.0,1.0,1.0,0,31,365,30,60,90,90,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0028123744475693,56
418.0,2,1.0,1.0,37.78473738779027,-122.41034977193326,0.0,1.0,1.0,0,1,365,28,58,88,363,1.0,418.0,418.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
315.0,12,5.0,9.0,32.6982747,-117.1160543,1.0,1.0,1.0,0,2,30,18,44,74,347,1.8,63.0,157.5,True,False,False,14,0.2494977902772197,0.0018581759742868,74
175.0,4,6.0,2.0,37.78748,-122.4113,1.0,1.0,1.0,0,1,1124,0,0,0,0,0.3333333333333333,29.166666666666668,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
175.0,1,1.0,2.0,37.75524,-122.42525,0.0,1.0,1.0,0,30,120,0,0,0,0,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.0269184411410204,69
255.0,4,1.0,2.0,32.85316,-117.2542,0.0,1.0,1.0,1,3,1125,10,40,70,239,2.0,255.0,170.0,True,False,False,10,0.1206307754118119,0.040980313378867,55
150.0,2,0.0,1.0,37.74248,-122.4251,1.0,0.0,1.0,0,3,29,2,19,44,312,1.0,113.0,150.0,True,False,False,18,0.2372940940136601,0.0116512655685014,77
678.0,10,4.0,6.0,32.77323,-117.25046,1.0,1.0,0.96,0,3,182,0,0,0,19,1.5,169.5,339.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
175.0,2,1.0,2.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
62.0,1,1.0,1.0,32.8387258,-117.1994906,0.0,1.0,1.0,0,90,600,29,59,89,364,1.0,62.0,62.0,False,True,False,37,0.0874849337083165,0.0069304941743672,81
175.0,2,1.0,2.0,37.7884146,-122.4215935,0.0,0.0,1.0,0,3,360,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
175.0,6,2.0,2.0,32.80264,-117.05236,0.0,1.0,1.0,0,31,365,0,0,0,130,1.0,87.5,87.5,True,False,False,18,0.2372940940136601,0.0030132583366813,110
175.0,2,1.0,2.0,32.7088,-117.15385,0.0,1.0,0.5,0,31,1125,28,58,88,363,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0264664523905182,31
129.0,2,1.0,2.0,32.7114,-117.1655,0.0,1.0,1.0,1,31,45,0,23,53,328,2.0,129.0,129.0,True,False,False,10,0.1206307754118119,0.0154178384893531,64
165.0,3,1.0,3.0,32.724907,-117.15963,0.0,1.0,1.0,1,2,1125,8,27,54,144,3.0,165.0,165.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96
261.0,3,2.0,2.0,37.75632,-122.49987,1.0,1.0,1.0,0,1,14,21,44,74,252,1.0,130.5,261.0,True,False,False,14,0.2494977902772197,0.0167738047408597,91
475.0,6,3.0,5.0,37.75052,-122.46653,1.0,1.0,1.0,0,30,120,2,18,42,42,1.6666666666666667,158.33333333333334,237.5,True,False,False,14,0.2494977902772197,0.0073322619525914,51
158.0,6,2.0,3.0,32.74103344401229,-117.12343197315931,1.0,1.0,1.0,0,2,30,11,34,55,326,1.5,79.0,158.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82
100.0,1,1.0,1.0,37.78237,-122.40243,0.0,1.0,0.75,0,31,250,12,12,12,255,1.0,100.0,100.0,False,True,False,30,0.0137103254319003,0.0296805946163117,118
175.0,2,1.0,2.0,37.77836,-122.42317,1.0,1.0,1.0,0,2,6,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
171.0,4,1.0,2.0,32.80229,-117.24099,1.0,1.0,0.9,0,2,29,24,54,84,352,2.0,171.0,171.0,True,False,False,13,0.0311872237846524,0.049768983527521,92
175.0,6,3.0,2.0,37.73333,-122.39363,0.0,1.0,1.0,0,30,1125,0,0,0,0,0.6666666666666666,58.333333333333336,175.0,True,False,False,14,0.2494977902772197,0.0074829248694254,8
126.0,4,0.0,1.0,32.79359,-117.23284,0.0,1.0,1.0,1,31,1125,0,0,2,145,1.0,113.0,126.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
139.0,6,2.0,3.0,32.72165,-117.16804,0.0,0.0,0.97,0,1,365,23,47,72,273,1.5,69.5,55.6,True,False,False,10,0.1206307754118119,0.0111992768179991,61
175.0,2,1.0,2.0,37.79122,-122.43229,0.0,1.0,1.0,0,30,60,0,0,0,0,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.0075331458417034,93
109.0,4,2.0,2.0,32.79379190819674,-117.25232724841048,1.0,1.0,1.0,0,2,1000,1,26,48,323,1.0,54.5,54.5,True,False,False,14,0.2494977902772197,0.049768983527521,92
352.0,10,5.0,6.0,32.8160082,-117.2641049,1.0,1.0,0.98,1,31,365,27,57,87,362,1.2,70.4,140.8,True,False,False,14,0.2494977902772197,0.040980313378867,55
222.0,6,2.0,3.0,32.7986347,-117.2572812,0.0,0.0,1.0,1,2,364,9,38,60,326,1.5,111.0,222.0,True,False,False,10,0.1206307754118119,0.049768983527521,92
175.0,2,1.0,2.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
212.0,4,1.0,2.0,32.76392,-117.25105,1.0,1.0,1.0,0,2,1125,17,47,77,307,2.0,212.0,212.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
563.0,2,1.0,1.0,32.8231213,-117.2797842,1.0,1.0,0.98,1,2,365,18,48,76,338,1.0,563.0,375.3333333333333,True,False,False,14,0.2494977902772197,0.040980313378867,55
450.0,4,2.0,3.0,37.79026,-122.42914,0.0,1.0,1.0,1,30,1125,11,41,71,346,1.5,225.0,450.0,True,False,False,10,0.1206307754118119,0.0075331458417034,93
144.0,7,3.0,3.0,32.83776938354595,-117.20735332798952,1.0,0.0,1.0,0,2,29,23,53,83,357,1.0,48.0,72.0,True,False,False,14,0.2494977902772197,0.0069304941743672,81
253.0,6,3.0,3.0,32.70999052067156,-117.1580234020676,1.0,1.0,1.0,0,31,365,29,59,89,364,1.0,84.33333333333333,126.5,True,False,False,18,0.2372940940136601,0.0264664523905182,31
151.0,2,0.0,1.0,32.7943,-117.24269,1.0,1.0,0.96,0,1,1125,20,50,80,349,1.0,113.0,151.0,True,False,False,11,0.0118521494576135,0.049768983527521,92
99.0,2,1.0,2.0,32.914776902580044,-117.15805895626544,1.0,1.0,1.0,0,2,60,14,38,52,327,2.0,99.0,99.0,False,True,False,37,0.0874849337083165,0.0103455202892728,68
81.0,2,1.0,1.0,32.72437,-117.12558,1.0,1.0,1.0,1,2,60,11,11,11,11,1.0,81.0,81.0,True,False,False,11,0.0118521494576135,0.0053234230614704,117
129.0,6,1.0,3.0,32.724907,-117.15963,0.0,1.0,1.0,1,31,1125,12,33,56,146,3.0,129.0,129.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96
96.0,3,1.0,1.0,32.6229816,-117.0838606,0.0,0.0,1.0,0,30,365,0,0,0,236,1.0,96.0,96.0,True,False,False,14,0.2494977902772197,0.006478505423865,83
224.0,3,0.0,2.0,32.77368,-117.25275,0.0,1.0,1.0,1,3,1125,12,38,63,332,1.0,113.0,224.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
241.0,6,2.0,3.0,32.748878479003906,-117.2509765625,0.0,1.0,1.0,0,2,28,7,26,52,232,1.5,120.5,241.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
95.0,1,1.0,1.0,37.7748888,-122.4120146,0.0,1.0,0.7,0,30,365,23,53,83,358,1.0,95.0,95.0,False,True,False,40,0.0393230212936922,0.0296805946163117,118
79.0,2,1.0,1.0,32.80511,-117.12534,0.0,1.0,1.0,0,1,450,8,23,46,213,1.0,79.0,79.0,True,False,False,13,0.0311872237846524,0.0061269586179188,114
175.0,6,4.0,2.0,37.78201,-122.47841,0.0,1.0,1.0,0,3,28,0,0,0,0,0.5,43.75,87.5,True,False,False,14,0.2494977902772197,0.0095419847328244,50
469.0,10,4.0,4.0,32.93352,-117.15411,0.0,1.0,1.0,1,3,90,22,52,76,252,1.0,117.25,156.33333333333334,True,False,False,14,0.2494977902772197,0.0103455202892728,68
111.0,4,1.0,2.0,32.71083,-117.14492,1.0,1.0,1.0,0,2,730,21,51,81,89,2.0,111.0,111.0,True,False,False,14,0.2494977902772197,0.0096926476496584,46
240.0,4,0.0,2.0,32.7288012,-117.1672652,0.0,0.0,1.0,1,1,1125,0,28,55,327,1.0,113.0,240.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96
153.0,2,1.0,1.0,37.78862,-122.44149,1.0,1.0,1.0,0,4,30,8,10,22,257,1.0,153.0,153.0,False,True,False,37,0.0874849337083165,0.0075331458417034,93
189.0,3,1.0,1.0,37.73064,-122.38995,0.0,1.0,1.0,0,3,28,15,45,75,350,1.0,189.0,189.0,True,False,False,13,0.0311872237846524,0.0074829248694254,8
204.0,4,1.0,2.0,32.8320712,-117.2764269,1.0,1.0,1.0,1,1,999,15,33,63,338,2.0,204.0,204.0,True,False,False,18,0.2372940940136601,0.040980313378867,55
527.0,8,3.0,5.0,32.80512,-117.24824,0.0,1.0,1.0,1,31,35,30,60,90,365,1.6666666666666667,175.66666666666666,351.3333333333333,True,False,False,14,0.2494977902772197,0.049768983527521,92
97.0,2,1.0,1.0,32.8397,-117.19989,0.0,1.0,1.0,1,7,1125,30,60,90,360,1.0,97.0,97.0,True,False,False,12,0.0419847328244274,0.0069304941743672,81
98.0,3,1.0,1.0,37.78651,-122.41621,0.0,1.0,0.92,0,30,150,20,20,50,230,1.0,98.0,98.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
170.0,6,3.0,3.0,32.77515,-117.25267,0.0,0.0,0.97,0,3,365,6,27,57,332,1.0,56.666666666666664,68.0,True,False,False,21,0.0186319807151466,0.0850743270389714,70
269.0,8,3.0,5.0,32.79119,-117.25333,1.0,1.0,1.0,0,2,1125,7,22,52,289,1.6666666666666667,89.66666666666667,89.66666666666667,True,False,False,10,0.1206307754118119,0.0850743270389714,70
140.0,4,2.0,2.0,37.77455,-122.46901,0.0,1.0,0.7,1,30,365,0,0,0,275,1.0,70.0,140.0,True,False,False,18,0.2372940940136601,0.0095419847328244,50
163.0,5,2.0,2.0,32.7402104181356,-117.12909184134467,0.0,1.0,1.0,0,2,365,0,0,0,35,1.0,81.5,163.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82
262.0,4,2.0,2.0,37.75022374352377,-122.4727082628097,0.0,1.0,1.0,0,1,365,12,36,61,336,1.0,131.0,262.0,True,False,False,12,0.0419847328244274,0.0073322619525914,51
285.0,15,5.0,9.0,32.7386,-117.24418,0.0,1.0,1.0,1,1,365,15,39,53,309,1.8,57.0,81.42857142857143,True,False,False,14,0.2494977902772197,0.0295299316994777,85
141.0,4,2.0,2.0,32.81346,-117.21848,0.0,1.0,1.0,0,31,90,30,32,32,292,1.0,70.5,70.5,True,False,False,18,0.2372940940136601,0.0056247488951386,5
240.0,4,2.0,2.0,37.782496257527576,-122.48869588735,1.0,1.0,0.9,0,2,16,26,50,54,201,1.0,120.0,240.0,True,False,False,14,0.2494977902772197,0.0093411008437123,90
171.0,2,1.0,2.0,37.80244,-122.42402,1.0,1.0,1.0,0,1,730,22,44,72,344,2.0,171.0,171.0,True,False,False,12,0.0419847328244274,0.008738449176376,108
206.0,5,2.0,3.0,32.75923640000001,-117.1197508,1.0,1.0,1.0,0,2,29,19,39,65,244,1.5,103.0,103.0,True,False,False,14,0.2494977902772197,0.0085877862595419,78
206.0,8,2.0,4.0,32.798832713487386,-117.25440427679668,0.0,1.0,0.9,1,2,27,0,0,0,92,2.0,103.0,206.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
175.0,2,1.0,2.0,32.77517,-117.238805,1.0,1.0,1.0,0,1,365,0,0,0,0,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0850743270389714,70
190.0,4,2.0,2.0,32.72733,-117.16317,1.0,1.0,1.0,0,3,365,9,23,49,298,1.0,95.0,95.0,True,False,False,14,0.2494977902772197,0.0143631980715146,96
579.0,6,3.0,3.0,37.77526,-122.40383,1.0,1.0,1.0,0,3,30,14,35,60,324,1.0,193.0,579.0,True,False,False,10,0.1206307754118119,0.0296805946163117,118
275.0,6,2.0,5.0,37.74356,-122.4094,1.0,1.0,1.0,1,2,28,12,23,39,304,2.5,137.5,275.0,False,True,False,37,0.0874849337083165,0.013057452792286,9
143.0,4,2.0,3.0,37.77256,-122.50069,0.0,0.0,1.0,1,1,365,2,27,57,323,1.5,71.5,143.0,False,True,False,37,0.0874849337083165,0.0093411008437123,90
175.0,6,2.0,2.0,37.78825,-122.40308,0.0,1.0,1.0,0,1,7,0,0,0,0,1.0,87.5,70.0,True,False,False,10,0.1206307754118119,0.0132583366813981,41
170.0,6,4.0,5.0,32.75032,-117.20205,1.0,1.0,1.0,0,3,30,15,37,58,321,1.25,42.5,85.0,False,True,False,37,0.0874849337083165,0.0021092808356769,67
268.0,5,1.0,3.0,32.79941,-117.2575,1.0,0.0,1.0,0,2,28,12,35,65,245,3.0,268.0,268.0,True,False,False,10,0.1206307754118119,0.049768983527521,92
376.0,10,5.0,5.0,32.80966,-117.22943,0.0,1.0,1.0,0,2,31,12,28,49,249,1.0,75.2,188.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
175.0,4,2.0,2.0,32.79157,-117.24374,0.0,1.0,1.0,0,7,1125,0,0,0,0,1.0,87.5,87.5,True,False,False,10,0.1206307754118119,0.0850743270389714,70
175.0,1,1.0,2.0,37.77992,-122.41562,0.0,1.0,1.0,1,30,365,0,0,0,147,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
129.0,6,2.0,2.0,32.78998,-117.23628,0.0,1.0,0.94,1,3,29,15,37,58,326,1.0,64.5,64.5,True,False,False,18,0.2372940940136601,0.0850743270389714,70
155.0,6,3.0,3.0,37.72523,-122.40763,1.0,1.0,1.0,0,30,730,0,0,4,279,1.0,51.666666666666664,77.5,True,False,False,14,0.2494977902772197,0.0080353555644837,40
283.0,12,4.0,8.0,32.71129,-117.12735,0.0,1.0,1.0,0,3,273,14,38,68,337,2.0,70.75,141.5,True,False,False,14,0.2494977902772197,0.0096926476496584,46
175.0,4,2.0,2.0,37.77783,-122.42464,0.0,1.0,1.0,0,30,60,0,0,0,0,1.0,87.5,87.5,True,False,False,10,0.1206307754118119,0.0242567296102852,135
65.0,2,1.0,1.0,32.75749,-117.13947,0.0,1.0,0.9,0,2,14,0,23,53,53,1.0,65.0,43.333333333333336,False,True,False,40,0.0393230212936922,0.0078344716753716,133
227.0,5,2.0,5.0,32.77635,-117.25147,0.0,1.0,1.0,0,3,1125,22,52,82,262,2.5,113.5,227.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
175.0,6,2.0,2.0,32.74527,-117.24159,0.0,1.0,1.0,0,2,365,0,0,0,0,1.0,87.5,87.5,True,False,False,14,0.2494977902772197,0.0179791080755323,62
116.0,2,1.0,1.0,37.75975,-122.39576,1.0,1.0,1.0,1,5,1125,1,21,51,326,1.0,116.0,116.0,False,True,False,37,0.0874849337083165,0.0068802732020891,99
114.0,2,0.0,1.0,32.74764,-117.09149,0.0,1.0,1.0,0,31,31,0,0,0,0,1.0,113.0,114.0,True,False,False,18,0.2372940940136601,0.0040176777822418,17
175.0,4,1.0,2.0,37.78899,-122.41279,0.0,1.0,0.88,1,2,7,0,0,0,0,2.0,175.0,175.0,False,True,False,41,0.0030634793089594,0.06046605062274,29
175.0,6,2.0,2.0,37.73175,-122.39856,1.0,1.0,1.0,0,1,730,0,0,0,0,1.0,87.5,175.0,True,False,False,14,0.2494977902772197,0.0074829248694254,8
219.0,2,1.0,1.0,37.76017,-122.44277,1.0,1.0,1.0,0,3,6,8,10,10,11,1.0,219.0,219.0,True,False,False,10,0.1206307754118119,0.0138107673764564,14
45.0,1,1.0,1.0,32.5563,-116.99109,0.0,0.0,0.0,0,90,730,24,54,84,263,1.0,45.0,30.0,False,True,False,37,0.0874849337083165,0.0850743270389714,70
87.0,2,1.0,1.0,37.79862,-122.41195,0.0,1.0,1.0,0,30,1125,0,0,21,296,1.0,87.0,87.0,True,False,False,18,0.2372940940136601,0.008738449176376,108
175.0,4,1.0,2.0,32.72692,-117.23059,1.0,1.0,1.0,0,2,1125,0,0,0,0,2.0,175.0,175.0,True,False,False,14,0.2494977902772197,0.0059762957010847,107
236.0,4,2.0,2.0,37.72084,-122.42878,0.0,1.0,1.0,0,30,365,11,41,71,346,1.0,118.0,118.0,True,False,False,14,0.2494977902772197,0.0080353555644837,40
85.0,2,1.0,1.0,32.71671,-117.14839,0.0,1.0,0.5,0,31,365,30,60,90,365,1.0,85.0,85.0,False,True,False,40,0.0393230212936922,0.0264664523905182,31
100.0,2,1.0,1.0,32.7100285,-117.149821,0.0,1.0,1.0,0,31,365,23,53,83,358,1.0,100.0,100.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
175.0,6,3.0,2.0,32.79041,-117.25294,0.0,1.0,1.0,0,3,1125,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70
184.0,4,2.0,4.0,37.78316,-122.44654,0.0,1.0,1.0,1,30,365,0,0,0,254,2.0,92.0,184.0,True,False,False,18,0.2372940940136601,0.0242567296102852,135
102.0,2,1.0,1.0,32.7493646,-117.2493087,0.0,1.0,1.0,0,2,180,7,25,45,242,1.0,102.0,102.0,False,True,False,30,0.0137103254319003,0.0295299316994777,85
91.0,3,1.0,1.0,32.7935842,-117.2556818,0.0,1.0,1.0,1,31,1000,25,55,85,205,1.0,91.0,91.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
66.0,1,1.0,2.0,37.7658,-122.45223,1.0,1.0,1.0,0,32,90,30,60,90,365,2.0,66.0,22.0,False,True,False,40,0.0393230212936922,0.0124045801526717,48
175.0,2,1.0,2.0,32.70756,-117.15991,0.0,1.0,1.0,1,1,1125,19,38,62,242,2.0,175.0,175.0,False,False,False,51,0.0708115709120128,0.0154680594616311,42
175.0,2,1.0,2.0,32.71070977255436,-117.15963633545547,0.0,1.0,1.0,0,31,365,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0154680594616311,42
175.0,2,1.0,2.0,32.69731,-117.10141,0.0,1.0,1.0,1,31,365,0,0,0,0,2.0,175.0,116.66666666666669,False,True,False,44,0.0052229811169144,0.0018581759742868,74
91.0,2,0.0,1.0,37.75414,-122.42435,0.0,1.0,0.92,0,30,150,0,0,0,132,1.0,113.0,91.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69
140.0,2,1.0,1.0,37.79204677767781,-122.44008182776749,0.0,1.0,1.0,0,60,330,0,0,0,213,1.0,140.0,140.0,True,False,False,18,0.2372940940136601,0.0075331458417034,93
341.0,16,4.0,9.0,32.77371,-117.2523,0.0,1.0,1.0,1,2,1125,24,49,79,354,2.25,85.25,136.4,True,False,False,14,0.2494977902772197,0.0850743270389714,70
81.0,2,1.0,1.0,37.75229,-122.41338,1.0,1.0,1.0,1,3,120,1,4,11,191,1.0,81.0,81.0,False,True,False,37,0.0874849337083165,0.0269184411410204,69
175.0,4,2.0,2.0,32.64862,-117.07508,1.0,1.0,1.0,0,14,1125,0,0,0,0,1.0,87.5,175.0,True,False,False,14,0.2494977902772197,0.006478505423865,83
121.0,3,1.0,0.0,32.71243741137407,-117.16331698038309,0.0,1.0,1.0,0,31,365,29,59,89,269,0.0,121.0,121.0,True,False,False,10,0.1206307754118119,0.0154178384893531,64
175.0,7,3.0,4.0,32.834978,-117.2770831,1.0,1.0,1.0,1,3,27,11,34,60,323,1.3333333333333333,58.333333333333336,87.5,True,False,False,10,0.1206307754118119,0.040980313378867,55
